105634,5-chloro-4-ethyl-2-[(2-hydroxynaphthalen-1-yl)diazenyl]benzenesulfonic acid,5-chloro-4-ethyl-2-[(2-hydroxy-1-naphthalenyl)azo]benzenesulfonic acid,"InChI=1S/C18H15ClN2O4S/c1-2-11-9-15(17(10-14(11)19)26(23,24)25)20-21-18-13-6-4-3-5-12(13)7-8-16(18)22/h3-10,22H,2H2,1H3,(H,23,24,25)",SXKUUTVDRYXLDW-UHFFFAOYSA-N,CCC1=CC(=C(C=C1Cl)S(=O)(=O)O)N=NC2=C(C=CC3=CC=CC=C32)O,CCC1=CC(=C(C=C1Cl)S(=O)(=O)O)N=NC2=C(C=CC3=CC=CC=C32)O
299424,N-(2-bromoprop-2-enyl)cyclohexanecarboxamide,N-(2-bromoprop-2-enyl)cyclohexanecarboxamide,"InChI=1S/C10H16BrNO/c1-8(11)7-12-10(13)9-5-3-2-4-6-9/h9H,1-7H2,(H,12,13)",SLUYDJPXDLADFL-UHFFFAOYSA-N,C=C(CNC(=O)C1CCCCC1)Br,C=C(CNC(=O)C1CCCCC1)Br
243111,1-tert-butyl-4-nitrosobenzene,1-tert-butyl-4-nitrosobenzene,"InChI=1S/C10H13NO/c1-10(2,3)8-4-6-9(11-12)7-5-8/h4-7H,1-3H3",YMGWZTZRUVEZFB-UHFFFAOYSA-N,CC(C)(C)C1=CC=C(C=C1)N=O,CC(C)(C)C1=CC=C(C=C1)N=O
24172,(4-formylphenyl)-trimethylazanium;iodide,(4-formylphenyl)-trimethylammonium;iodide,"InChI=1S/C10H14NO.HI/c1-11(2,3)10-6-4-9(8-12)5-7-10;/h4-8H,1-3H3;1H/q+1;/p-1",AHWRLQSSGMGGFR-UHFFFAOYSA-M,C[N+](C)(C)C1=CC=C(C=C1)C=O.[I-],C[N+](C)(C)C1=CC=C(C=C1)C=O.[I-]
224340,"4-arsoroso-N-(1,3-thiazol-2-yl)benzenesulfonamide",4-arsoroso-N-(2-thiazolyl)benzenesulfonamide,"InChI=1S/C9H7AsN2O3S2/c13-10-7-1-3-8(4-2-7)17(14,15)12-9-11-5-6-16-9/h1-6H,(H,11,12)",VYDGHTGTCHESJA-UHFFFAOYSA-N,C1=CC(=CC=C1S(=O)(=O)NC2=NC=CS2)[As]=O,C1=CC(=CC=C1S(=O)(=O)NC2=NC=CS2)[As]=O
221804,propan-2-yl N-(3-chloro-2-methylphenyl)carbamate;propan-2-yl N-(5-chloro-2-methylphenyl)carbamate,N-(3-chloro-2-methylphenyl)carbamic acid propan-2-yl ester;N-(5-chloro-2-methylphenyl)carbamic acid propan-2-yl ester,"InChI=1S/2C11H14ClNO2/c1-7(2)15-11(14)13-10-6-9(12)5-4-8(10)3;1-7(2)15-11(14)13-10-6-4-5-9(12)8(10)3/h2*4-7H,1-3H3,(H,13,14)",KRWLRVQAQNJTLJ-UHFFFAOYSA-N,CC1=C(C=C(C=C1)Cl)NC(=O)OC(C)C.CC1=C(C=CC=C1Cl)NC(=O)OC(C)C,CC1=C(C=C(C=C1)Cl)NC(=O)OC(C)C.CC1=C(C=CC=C1Cl)NC(=O)OC(C)C
308119,"methyl 4-(4-methylphenyl)-2,4-dioxobutanoate","4-(4-methylphenyl)-2,4-dioxobutanoic acid methyl ester","InChI=1S/C12H12O4/c1-8-3-5-9(6-4-8)10(13)7-11(14)12(15)16-2/h3-6H,7H2,1-2H3",AINBBVVRYVUFOK-UHFFFAOYSA-N,CC1=CC=C(C=C1)C(=O)CC(=O)C(=O)OC,CC1=CC=C(C=C1)C(=O)CC(=O)C(=O)OC
374092,ethyl 3-[4-(dimethylaminodiazenyl)phenyl]-2-[[2-(9H-fluoren-9-yl)acetyl]amino]propanoate,3-[4-(dimethylaminoazo)phenyl]-2-[[2-(9H-fluoren-9-yl)-1-oxoethyl]amino]propanoic acid ethyl ester,"InChI=1S/C28H30N4O3/c1-4-35-28(34)26(17-19-13-15-20(16-14-19)30-31-32(2)3)29-27(33)18-25-23-11-7-5-9-21(23)22-10-6-8-12-24(22)25/h5-16,25-26H,4,17-18H2,1-3H3,(H,29,33)",IXXIUYXCQGEDEV-UHFFFAOYSA-N,CCOC(=O)C(CC1=CC=C(C=C1)N=NN(C)C)NC(=O)CC2C3=CC=CC=C3C4=CC=CC=C24,CCOC(=O)C(CC1=CC=C(C=C1)N=NN(C)C)NC(=O)CC2C3=CC=CC=C3C4=CC=CC=C24
497172,"5-phenyl-2-(2,3,3-triiodoprop-2-enyl)tetrazole","5-phenyl-2-(2,3,3-triiodoprop-2-enyl)tetrazole","InChI=1S/C10H7I3N4/c11-8(9(12)13)6-17-15-10(14-16-17)7-4-2-1-3-5-7/h1-5H,6H2",QQNUCMKNUXKCPW-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=NN(N=N2)CC(=C(I)I)I,C1=CC=C(C=C1)C2=NN(N=N2)CC(=C(I)I)I
272274,2-[(2-hydroxyphenyl)methylideneamino]benzamide,2-[(2-hydroxyphenyl)methylideneamino]benzamide,"InChI=1S/C14H12N2O2/c15-14(18)11-6-2-3-7-12(11)16-9-10-5-1-4-8-13(10)17/h1-9,17H,(H2,15,18)",QKIRYDVOAWCTIC-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=NC2=CC=CC=C2C(=O)N)O,C1=CC=C(C(=C1)C=NC2=CC=CC=C2C(=O)N)O
293449,3-methyl-4-phenylbut-3-enoic acid,3-methyl-4-phenyl-3-butenoic acid,"InChI=1S/C11H12O2/c1-9(8-11(12)13)7-10-5-3-2-4-6-10/h2-7H,8H2,1H3,(H,12,13)",NGJLFMBOFBKYHK-UHFFFAOYSA-N,CC(=CC1=CC=CC=C1)CC(=O)O,CC(=CC1=CC=CC=C1)CC(=O)O
92594,"5-chloro-2,4-dinitrobenzenesulfonic acid","5-chloro-2,4-dinitrobenzenesulfonic acid","InChI=1S/C6H3ClN2O7S/c7-3-1-6(17(14,15)16)5(9(12)13)2-4(3)8(10)11/h1-2H,(H,14,15,16)",CMKHZJCLDSYCNP-UHFFFAOYSA-N,C1=C(C(=CC(=C1[N+](=O)[O-])Cl)S(=O)(=O)O)[N+](=O)[O-],C1=C(C(=CC(=C1[N+](=O)[O-])Cl)S(=O)(=O)O)[N+](=O)[O-]
286167,"3,3,3-trichloro-N,N-dimethyl-2-(3-phenylpropoxy)propan-1-amine","3,3,3-trichloro-N,N-dimethyl-2-(3-phenylpropoxy)-1-propanamine","InChI=1S/C14H20Cl3NO/c1-18(2)11-13(14(15,16)17)19-10-6-9-12-7-4-3-5-8-12/h3-5,7-8,13H,6,9-11H2,1-2H3",RBBUOIJAYZQLJV-UHFFFAOYSA-N,CN(C)CC(C(Cl)(Cl)Cl)OCCCC1=CC=CC=C1,CN(C)CC(C(Cl)(Cl)Cl)OCCCC1=CC=CC=C1
367265,"3-amino-7-(2-oxo-4-phenylbut-3-enyl)-5H-[1,2,4]triazolo[4,3-b][1,2,4]triazin-6-one","3-amino-7-(2-oxo-4-phenylbut-3-enyl)-5H-[1,2,4]triazolo[4,3-b][1,2,4]triazin-6-one","InChI=1S/C14H12N6O2/c15-13-17-18-14-16-11(12(22)19-20(13)14)8-10(21)7-6-9-4-2-1-3-5-9/h1-7H,8H2,(H2,15,17)(H,19,22)",FMTNOBRBVLZPLD-UHFFFAOYSA-N,C1=CC=C(C=C1)C=CC(=O)CC2=NC3=NN=C(N3NC2=O)N,C1=CC=C(C=C1)C=CC(=O)CC2=NC3=NN=C(N3NC2=O)N
74179,1-phenyl-2-pyridin-2-ylethanone,1-phenyl-2-(2-pyridinyl)ethanone,"InChI=1S/C13H11NO/c15-13(11-6-2-1-3-7-11)10-12-8-4-5-9-14-12/h1-9H,10H2",CMOXTMGJZNCXEI-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)CC2=CC=CC=N2,C1=CC=C(C=C1)C(=O)CC2=CC=CC=N2
306829,N-(cyclohexylmethylideneamino)-2-(methylamino)benzamide,N-(cyclohexylmethylideneamino)-2-(methylamino)benzamide,"InChI=1S/C15H21N3O/c1-16-14-10-6-5-9-13(14)15(19)18-17-11-12-7-3-2-4-8-12/h5-6,9-12,16H,2-4,7-8H2,1H3,(H,18,19)",KWKHLOKBYZJGMK-UHFFFAOYSA-N,CNC1=CC=CC=C1C(=O)NN=CC2CCCCC2,CNC1=CC=CC=C1C(=O)NN=CC2CCCCC2
135875,"4-[(2S)-3-[2-(3,4-dimethoxyphenyl)ethylamino]-2-hydroxypropoxy]phenol","4-[(2S)-3-[2-(3,4-dimethoxyphenyl)ethylamino]-2-hydroxypropoxy]phenol","InChI=1S/C19H25NO5/c1-23-18-8-3-14(11-19(18)24-2)9-10-20-12-16(22)13-25-17-6-4-15(21)5-7-17/h3-8,11,16,20-22H,9-10,12-13H2,1-2H3/t16-/m0/s1",XYOSMQAGAGSRNT-INIZCTEOSA-N,COC1=C(C=C(C=C1)CCNCC(COC2=CC=C(C=C2)O)O)OC,COC1=C(C=C(C=C1)CCNC[C@@H](COC2=CC=C(C=C2)O)O)OC
66690,N-[3-[bis(2-hydroxyethyl)amino]phenyl]acetamide,N-[3-[bis(2-hydroxyethyl)amino]phenyl]acetamide,"InChI=1S/C12H18N2O3/c1-10(17)13-11-3-2-4-12(9-11)14(5-7-15)6-8-16/h2-4,9,15-16H,5-8H2,1H3,(H,13,17)",BPAFLIGSSPTQHU-UHFFFAOYSA-N,CC(=O)NC1=CC(=CC=C1)N(CCO)CCO,CC(=O)NC1=CC(=CC=C1)N(CCO)CCO
69879,1-chloro-4-dichlorophosphoryloxybenzene,1-chloro-4-dichlorophosphoryloxybenzene,"InChI=1S/C6H4Cl3O2P/c7-5-1-3-6(4-2-5)11-12(8,9)10/h1-4H",CCZMQYGSXWZFKI-UHFFFAOYSA-N,C1=CC(=CC=C1OP(=O)(Cl)Cl)Cl,C1=CC(=CC=C1OP(=O)(Cl)Cl)Cl
142376,N-(4-heptylphenyl)-1-(4-pentoxyphenyl)methanimine,N-(4-heptylphenyl)-1-(4-pentoxyphenyl)methanimine,"InChI=1S/C25H35NO/c1-3-5-7-8-9-11-22-12-16-24(17-13-22)26-21-23-14-18-25(19-15-23)27-20-10-6-4-2/h12-19,21H,3-11,20H2,1-2H3",QBYDDGRNEMVCJE-UHFFFAOYSA-N,CCCCCCCC1=CC=C(C=C1)N=CC2=CC=C(C=C2)OCCCCC,CCCCCCCC1=CC=C(C=C1)N=CC2=CC=C(C=C2)OCCCCC
338128,"2-(4-chloro-3-methylphenoxy)-N,N-diethylethanamine","2-(4-chloro-3-methylphenoxy)-N,N-diethylethanamine","InChI=1S/C13H20ClNO/c1-4-15(5-2)8-9-16-12-6-7-13(14)11(3)10-12/h6-7,10H,4-5,8-9H2,1-3H3",STYIEKIYERBNHM-UHFFFAOYSA-N,CCN(CC)CCOC1=CC(=C(C=C1)Cl)C,CCN(CC)CCOC1=CC(=C(C=C1)Cl)C
255408,"4,6-bis[[bis(2-chloropropyl)amino]methyl]-2-methylbenzene-1,3-diol","4,6-bis[[bis(2-chloropropyl)amino]methyl]-2-methylbenzene-1,3-diol","InChI=1S/C21H34Cl4N2O2/c1-13(22)7-26(8-14(2)23)11-18-6-19(21(29)17(5)20(18)28)12-27(9-15(3)24)10-16(4)25/h6,13-16,28-29H,7-12H2,1-5H3",CRTRJJFNURFWEE-UHFFFAOYSA-N,CC1=C(C(=CC(=C1O)CN(CC(C)Cl)CC(C)Cl)CN(CC(C)Cl)CC(C)Cl)O,CC1=C(C(=CC(=C1O)CN(CC(C)Cl)CC(C)Cl)CN(CC(C)Cl)CC(C)Cl)O
197682,2-[[4-[(2-bromoacetyl)amino]benzoyl]amino]acetic acid,2-[[[4-[(2-bromo-1-oxoethyl)amino]phenyl]-oxomethyl]amino]acetic acid,"InChI=1S/C11H11BrN2O4/c12-5-9(15)14-8-3-1-7(2-4-8)11(18)13-6-10(16)17/h1-4H,5-6H2,(H,13,18)(H,14,15)(H,16,17)",UUZWTKPHANMVFF-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)NCC(=O)O)NC(=O)CBr,C1=CC(=CC=C1C(=O)NCC(=O)O)NC(=O)CBr
330132,"diphenyltin;1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,4-triazole-3-carboxamide","diphenyltin;1-[4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-1,2,4-triazole-3-carboxamide","InChI=1S/C8H12N4O4.2C6H5.Sn/c9-7(15)8-10-3-12(11-8)6-1-4(14)5(2-13)16-6;2*1-2-4-6-5-3-1;/h3-6,13-14H,1-2H2,(H2,9,15);2*1-5H;",ABDQUYONZONWDA-UHFFFAOYSA-N,C1C(C(OC1N2C=NC(=N2)C(=O)N)CO)O.C1=CC=C(C=C1)[Sn]C2=CC=CC=C2,C1C(C(OC1N2C=NC(=N2)C(=O)N)CO)O.C1=CC=C(C=C1)[Sn]C2=CC=CC=C2
77897,"(2,4-ditert-butylphenyl) 3,5-ditert-butyl-4-hydroxybenzoate","3,5-ditert-butyl-4-hydroxybenzoic acid (2,4-ditert-butylphenyl) ester","InChI=1S/C29H42O3/c1-26(2,3)19-13-14-23(20(17-19)27(4,5)6)32-25(31)18-15-21(28(7,8)9)24(30)22(16-18)29(10,11)12/h13-17,30H,1-12H3",KJYSXRBJOSZLEL-UHFFFAOYSA-N,CC(C)(C)C1=CC(=C(C=C1)OC(=O)C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)C(C)(C)C,CC(C)(C)C1=CC(=C(C=C1)OC(=O)C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)C(C)(C)C
15409,"2-(dimethylamino)-1,2-diphenylethanone","2-(dimethylamino)-1,2-diphenylethanone","InChI=1S/C16H17NO/c1-17(2)15(13-9-5-3-6-10-13)16(18)14-11-7-4-8-12-14/h3-12,15H,1-2H3",FFXYYGZTOUQTBO-UHFFFAOYSA-N,CN(C)C(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,CN(C)C(C1=CC=CC=C1)C(=O)C2=CC=CC=C2
470549,"(4R,5S,6S,7R)-1-[(3-amino-1H-indazol-5-yl)methyl]-4,7-dibenzyl-5,6-dihydroxy-3-(naphthalen-2-ylmethyl)-1,3-diazepan-2-one","(4R,5S,6S,7R)-1-[(3-amino-1H-indazol-5-yl)methyl]-5,6-dihydroxy-3-(2-naphthalenylmethyl)-4,7-bis(phenylmethyl)-1,3-diazepan-2-one","InChI=1S/C38H37N5O3/c39-37-31-20-28(16-18-32(31)40-41-37)24-43-34(22-26-11-5-2-6-12-26)36(45)35(44)33(21-25-9-3-1-4-10-25)42(38(43)46)23-27-15-17-29-13-7-8-14-30(29)19-27/h1-20,33-36,44-45H,21-24H2,(H3,39,40,41)/t33-,34-,35+,36+/m1/s1",FBPMBHNFBPWKAN-NWJWHWDBSA-N,C1=CC=C(C=C1)CC2C(C(C(N(C(=O)N2CC3=CC4=CC=CC=C4C=C3)CC5=CC6=C(C=C5)NN=C6N)CC7=CC=CC=C7)O)O,C1=CC=C(C=C1)C[C@@H]2[C@@H]([C@H]([C@H](N(C(=O)N2CC3=CC4=CC=CC=C4C=C3)CC5=CC6=C(C=C5)NN=C6N)CC7=CC=CC=C7)O)O
97499,1-nitro-4-[2-(4-nitrophenyl)ethenyl]benzene,1-nitro-4-[2-(4-nitrophenyl)ethenyl]benzene,InChI=1S/C14H10N2O4/c17-15(18)13-7-3-11(4-8-13)1-2-12-5-9-14(10-6-12)16(19)20/h1-10H,CLVIIRIMEIEKOQ-UHFFFAOYSA-N,C1=CC(=CC=C1C=CC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],C1=CC(=CC=C1C=CC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]
120162,"N,N-diethyl-2-[4-(5-methoxy-2-phenyl-3H-inden-1-yl)phenoxy]ethanamine","N,N-diethyl-2-[4-(5-methoxy-2-phenyl-3H-inden-1-yl)phenoxy]ethanamine","InChI=1S/C28H31NO2/c1-4-29(5-2)17-18-31-24-13-11-22(12-14-24)28-26-16-15-25(30-3)19-23(26)20-27(28)21-9-7-6-8-10-21/h6-16,19H,4-5,17-18,20H2,1-3H3",MIKVNWFEJDLXQE-UHFFFAOYSA-N,CCN(CC)CCOC1=CC=C(C=C1)C2=C(CC3=C2C=CC(=C3)OC)C4=CC=CC=C4,CCN(CC)CCOC1=CC=C(C=C1)C2=C(CC3=C2C=CC(=C3)OC)C4=CC=CC=C4
434024,N'-tert-butyl-2-chloro-N-(3-chlorophenyl)prop-2-enimidamide;trihydroxy(oxo)-lambda5-chlorane,N'-tert-butyl-2-chloro-N-(3-chlorophenyl)-2-propenimidamide;trihydroxy(oxo)-lambda5-chlorane,"InChI=1S/C13H16Cl2N2.ClH3O4/c1-9(14)12(17-13(2,3)4)16-11-7-5-6-10(15)8-11;2-1(3,4)5/h5-8H,1H2,2-4H3,(H,16,17);(H3,2,3,4,5)",UDTSPWSRZQMODZ-UHFFFAOYSA-N,CC(C)(C)N=C(C(=C)Cl)NC1=CC(=CC=C1)Cl.OCl(=O)(O)O,CC(C)(C)N=C(C(=C)Cl)NC1=CC(=CC=C1)Cl.OCl(=O)(O)O
227903,pentyl 4-propan-2-ylbenzoate,4-propan-2-ylbenzoic acid pentyl ester,"InChI=1S/C15H22O2/c1-4-5-6-11-17-15(16)14-9-7-13(8-10-14)12(2)3/h7-10,12H,4-6,11H2,1-3H3",LHPAFLZJGLAMFD-UHFFFAOYSA-N,CCCCCOC(=O)C1=CC=C(C=C1)C(C)C,CCCCCOC(=O)C1=CC=C(C=C1)C(C)C
109167,"2,3-dimethyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-enal","2,3-dimethyl-4-(2,6,6-trimethyl-1-cyclohex-2-enyl)-3-butenal","InChI=1S/C15H24O/c1-11-7-6-8-15(4,5)14(11)9-12(2)13(3)10-16/h7,9-10,13-14H,6,8H2,1-5H3",GYKAQARGVABFQW-UHFFFAOYSA-N,CC1=CCCC(C1C=C(C)C(C)C=O)(C)C,CC1=CCCC(C1C=C(C)C(C)C=O)(C)C
394813,"3,5-bis(4-methoxyphenyl)-1-phenyl-1,2,4-triazole","3,5-bis(4-methoxyphenyl)-1-phenyl-1,2,4-triazole","InChI=1S/C22H19N3O2/c1-26-19-12-8-16(9-13-19)21-23-22(17-10-14-20(27-2)15-11-17)25(24-21)18-6-4-3-5-7-18/h3-15H,1-2H3",KFGLAEHVEFYEOK-UHFFFAOYSA-N,COC1=CC=C(C=C1)C2=NN(C(=N2)C3=CC=C(C=C3)OC)C4=CC=CC=C4,COC1=CC=C(C=C1)C2=NN(C(=N2)C3=CC=C(C=C3)OC)C4=CC=CC=C4
410174,1-(2-phenylethyl)pyridin-1-ium-3-carbohydrazide,1-(2-phenylethyl)-3-pyridin-1-iumcarbohydrazide,"InChI=1S/C14H15N3O/c15-16-14(18)13-7-4-9-17(11-13)10-8-12-5-2-1-3-6-12/h1-7,9,11H,8,10,15H2/p+1",BHAUSCPTXFFWIA-UHFFFAOYSA-O,C1=CC=C(C=C1)CC[N+]2=CC=CC(=C2)C(=O)NN,C1=CC=C(C=C1)CC[N+]2=CC=CC(=C2)C(=O)NN
119572,"3-[(3,5-ditert-butyl-4-hydroxyphenyl)methylidene]-1-methoxypyrrolidin-2-one","3-[(3,5-ditert-butyl-4-hydroxyphenyl)methylidene]-1-methoxy-2-pyrrolidinone","InChI=1S/C20H29NO3/c1-19(2,3)15-11-13(12-16(17(15)22)20(4,5)6)10-14-8-9-21(24-7)18(14)23/h10-12,22H,8-9H2,1-7H3",NJTQENWDJVHUOX-UHFFFAOYSA-N,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2CCN(C2=O)OC,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C2CCN(C2=O)OC
393739,"N,N'-dicarbamoyl-2-[(4-methoxyphenyl)sulfonylamino]pentanediamide","N,N'-dicarbamoyl-2-[(4-methoxyphenyl)sulfonylamino]pentanediamide","InChI=1S/C14H19N5O7S/c1-26-8-2-4-9(5-3-8)27(24,25)19-10(12(21)18-14(16)23)6-7-11(20)17-13(15)22/h2-5,10,19H,6-7H2,1H3,(H3,15,17,20,22)(H3,16,18,21,23)",BIFRJYHHRCARRT-UHFFFAOYSA-N,COC1=CC=C(C=C1)S(=O)(=O)NC(CCC(=O)NC(=O)N)C(=O)NC(=O)N,COC1=CC=C(C=C1)S(=O)(=O)NC(CCC(=O)NC(=O)N)C(=O)NC(=O)N
233435,"N,N-dimethyl-1,2,2-triphenylethenamine","N,N-dimethyl-1,2,2-triphenylethenamine","InChI=1S/C22H21N/c1-23(2)22(20-16-10-5-11-17-20)21(18-12-6-3-7-13-18)19-14-8-4-9-15-19/h3-17H,1-2H3",HJBWHTWIQVQEGJ-UHFFFAOYSA-N,CN(C)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3,CN(C)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3
224842,ethyl 2-acetamido-3-(phenylhydrazinylidene)butanoate,2-acetamido-3-(phenylhydrazinylidene)butanoic acid ethyl ester,"InChI=1S/C14H19N3O3/c1-4-20-14(19)13(15-11(3)18)10(2)16-17-12-8-6-5-7-9-12/h5-9,13,17H,4H2,1-3H3,(H,15,18)",GQWCKZYVICZJOZ-UHFFFAOYSA-N,CCOC(=O)C(C(=NNC1=CC=CC=C1)C)NC(=O)C,CCOC(=O)C(C(=NNC1=CC=CC=C1)C)NC(=O)C
315772,4-methoxy-N-(1-phenylbutylideneamino)benzamide,4-methoxy-N-(1-phenylbutylideneamino)benzamide,"InChI=1S/C18H20N2O2/c1-3-7-17(14-8-5-4-6-9-14)19-20-18(21)15-10-12-16(22-2)13-11-15/h4-6,8-13H,3,7H2,1-2H3,(H,20,21)",YJYSVESPJKJTFM-UHFFFAOYSA-N,CCCC(=NNC(=O)C1=CC=C(C=C1)OC)C2=CC=CC=C2,CCCC(=NNC(=O)C1=CC=C(C=C1)OC)C2=CC=CC=C2
366641,7-chloro-3-hydroxy-3-phenacyl-1H-indol-2-one,7-chloro-3-hydroxy-3-phenacyl-1H-indol-2-one,"InChI=1S/C16H12ClNO3/c17-12-8-4-7-11-14(12)18-15(20)16(11,21)9-13(19)10-5-2-1-3-6-10/h1-8,21H,9H2,(H,18,20)",FUMGGMHJSMQEHX-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)CC2(C3=C(C(=CC=C3)Cl)NC2=O)O,C1=CC=C(C=C1)C(=O)CC2(C3=C(C(=CC=C3)Cl)NC2=O)O
265961,2-[[4-[bis(2-chloroethyl)amino]-2-methylphenyl]methylideneamino]ethanol,2-[[4-[bis(2-chloroethyl)amino]-2-methylphenyl]methylideneamino]ethanol,"InChI=1S/C14H20Cl2N2O/c1-12-10-14(18(7-4-15)8-5-16)3-2-13(12)11-17-6-9-19/h2-3,10-11,19H,4-9H2,1H3",BVIQXGQYMNIAIY-UHFFFAOYSA-N,CC1=C(C=CC(=C1)N(CCCl)CCCl)C=NCCO,CC1=C(C=CC(=C1)N(CCCl)CCCl)C=NCCO
430704,(2-azanidylcyclohexyl)azanide;benzenesulfonic acid;platinum(2+),(2-azanidylcyclohexyl)azanide;benzenesulfonic acid;platinum(2+),"InChI=1S/C6H12N2.2C6H6O3S.Pt/c7-5-3-1-2-4-6(5)8;2*7-10(8,9)6-4-2-1-3-5-6;/h5-8H,1-4H2;2*1-5H,(H,7,8,9);/q-2;;;+2",PXHPJWYSYLVYSO-UHFFFAOYSA-N,C1CCC(C(C1)[NH-])[NH-].C1=CC=C(C=C1)S(=O)(=O)O.C1=CC=C(C=C1)S(=O)(=O)O.[Pt+2],C1CCC(C(C1)[NH-])[NH-].C1=CC=C(C=C1)S(=O)(=O)O.C1=CC=C(C=C1)S(=O)(=O)O.[Pt+2]
256606,(4-benzoyl-3-hydroxyphenyl) benzoate,benzoic acid (4-benzoyl-3-hydroxyphenyl) ester,"InChI=1S/C20H14O4/c21-18-13-16(24-20(23)15-9-5-2-6-10-15)11-12-17(18)19(22)14-7-3-1-4-8-14/h1-13,21H",CNAILFQALPMJFF-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)OC(=O)C3=CC=CC=C3)O,C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)OC(=O)C3=CC=CC=C3)O
285812,"N-[[4-(dimethylamino)phenyl]methylideneamino]-3,4,5-trimethoxybenzamide","N-[[4-(dimethylamino)phenyl]methylideneamino]-3,4,5-trimethoxybenzamide","InChI=1S/C19H23N3O4/c1-22(2)15-8-6-13(7-9-15)12-20-21-19(23)14-10-16(24-3)18(26-5)17(11-14)25-4/h6-12H,1-5H3,(H,21,23)",FOIRZUYWMMVDEI-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)C=NNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,CN(C)C1=CC=C(C=C1)C=NNC(=O)C2=CC(=C(C(=C2)OC)OC)OC
387556,"17-(benzenesulfonyl)-7,9,15,17-tetrazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),2,4,6,8,11(16),12,14-octaene","17-(benzenesulfonyl)-7,9,15,17-tetrazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),2,4,6,8,11(16),12,14-octaene","InChI=1S/C19H12N4O2S/c24-26(25,14-7-2-1-3-8-14)23-16-12-13-6-4-10-20-18(13)22-17(16)15-9-5-11-21-19(15)23/h1-12H",BRLBWHVCSDWXMH-UHFFFAOYSA-N,C1=CC=C(C=C1)S(=O)(=O)N2C3=C(C4=C2N=CC=C4)N=C5C(=C3)C=CC=N5,C1=CC=C(C=C1)S(=O)(=O)N2C3=C(C4=C2N=CC=C4)N=C5C(=C3)C=CC=N5
432167,1-(2-methylphenyl)-2-(piperidin-1-ylmethyl)prop-2-en-1-one,1-(2-methylphenyl)-2-(1-piperidinylmethyl)-2-propen-1-one,"InChI=1S/C16H21NO/c1-13-8-4-5-9-15(13)16(18)14(2)12-17-10-6-3-7-11-17/h4-5,8-9H,2-3,6-7,10-12H2,1H3",BAQZKBSDUGHGMW-UHFFFAOYSA-N,CC1=CC=CC=C1C(=O)C(=C)CN2CCCCC2,CC1=CC=CC=C1C(=O)C(=C)CN2CCCCC2
306511,"1,7,8,9,10,10-hexachloro-4-(2-methyl-5-propan-2-ylphenyl)-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione","1,7,8,9,10,10-hexachloro-4-(2-methyl-5-propan-2-ylphenyl)-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione","InChI=1S/C19H15Cl6NO2/c1-7(2)9-5-4-8(3)10(6-9)26-15(27)11-12(16(26)28)18(23)14(21)13(20)17(11,22)19(18,24)25/h4-7,11-12H,1-3H3",DJOMDLQYGPEFFV-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C(C)C)N2C(=O)C3C(C2=O)C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,CC1=C(C=C(C=C1)C(C)C)N2C(=O)C3C(C2=O)C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl
15534,1-(2-chlorophenyl)propyl carbamate,carbamic acid 1-(2-chlorophenyl)propyl ester,"InChI=1S/C10H12ClNO2/c1-2-9(14-10(12)13)7-5-3-4-6-8(7)11/h3-6,9H,2H2,1H3,(H2,12,13)",VCZXDPUECVELRF-UHFFFAOYSA-N,CCC(C1=CC=CC=C1Cl)OC(=O)N,CCC(C1=CC=CC=C1Cl)OC(=O)N
